Date	GILD	MDLZ	FISV	HPFK	IRCS	TCMU	XFMM	GVVV	MHDZ	GIHF	NQYU	DUIR	BQYN	PDSZ	BSNG	IKCC	XQXR	HNNY	DLFB	PHBP	HGHJ	JMYS	KQDY	TSII	OJQO	KDOC	FBTB	LGHQ	WAAI	VGYC	OPYH	PMHG	CWZD	DQZO	RLTP	CLYY	PJRF	TUWV	TXHL	OCKA	YWNZ	MXAI	GGZS	OEGR	MRIJ	IAZR	RXKH	FOCE	QUUT	CZHB	KAVI	IPZI	AVGO	CHTR	IDNA	UGUF	QCOM	SBUX	TMUS	COST	EHLW	PEP	HGRW	RLLE	CMCSA	PYPL	VYFU	ADBE	INTC	TZFN	OBDC	AAPL	TSLA	XTXR	MSFT	DRSH	META	YRIG	GOOG	OAAR	TLRC	CWHU	AMZN	YYBM	NFLX	AJLW	NVDA	CSCO	PBGQ	LWMB	XSRP	XTLJ	FATP	YERP	MFOP	ATQP	XWQP	TXN	RKPP	LAFL
2020-05-30	16.52	76.62	20.07	93.77	83.83	26.86	62.74	51.44	81.90	127.60	19.31	41.79	20.43	22.45	114.09	46.80	19.99	16.48	52.34	103.10	45.81	22.76	97.68	63.69	94.16	16.89	15.99	53.11	129.15	89.93	100.80	67.47	56.94	55.15	60.91	88.40	28.19	110.16	74.37	148.46	92.74	75.97	35.88	89.36	17.74	50.54	97.91	72.41	68.46	14.72	138.85	54.80	180.44	120.08	87.62	39.39	92.24	96.66	19.83	80.37	49.40	79.07	17.16	97.26	42.82	12.84	112.22	37.06	100.69	66.35	33.13	19.88	28.68	29.68	78.31	74.19	93.33	12.11	87.09	34.65	50.49	71.61	100.04	49.23	44.38	33.21	44.18	202.85	48.33	67.43	52.75	93.18	11.14	78.41	60.33	38.27	27.93	155.65	37.33	57.10
2020-05-31	16.45	75.66	20.72	96.17	82.89	26.14	62.64	51.85	83.31	127.04	19.13	42.32	20.09	22.64	113.66	47.48	19.92	16.48	50.12	101.78	47.34	22.50	98.26	62.62	89.81	16.87	15.95	53.58	132.79	89.28	97.73	64.92	58.77	54.50	59.57	86.73	27.77	113.77	77.01	149.21	93.80	73.96	36.36	87.59	17.98	50.64	98.25	71.51	67.10	14.52	138.53	55.91	175.84	118.45	87.66	39.03	90.99	96.79	20.44	80.81	49.51	77.60	17.30	98.09	43.62	12.31	115.50	37.12	101.78	64.13	31.72	19.69	29.01	29.64	78.16	73.56	92.12	12.54	87.66	34.25	52.65	71.88	100.99	48.80	43.75	33.40	43.90	201.64	47.91	67.99	54.40	94.50	11.08	77.57	61.21	38.59	27.18	157.24	36.34	56.81
2020-06-01	16.41	75.06	21.11	94.05	84.04	25.81	63.24	52.20	83.64	126.90	18.95	42.57	20.10	22.74	113.38	48.07	19.85	16.10	48.98	101.36	47.17	23.34	99.27	63.88	91.18	17.02	16.38	53.53	131.23	89.19	95.94	63.54	57.50	53.68	58.39	84.69	27.44	110.36	74.49	153.10	92.02	75.45	36.60	87.37	17.66	50.34	99.74	72.25	64.27	14.11	133.69	56.47	180.71	117.02	87.69	39.77	89.16	95.77	20.30	82.96	49.81	75.04	17.42	98.67	42.37	12.01	117.70	36.25	99.06	63.71	31.54	19.04	29.91	29.47	77.80	72.57	91.92	12.14	87.58	33.61	52.62	74.40	100.55	49.05	44.49	33.96	43.95	208.81	48.07	67.71	54.43	94.83	10.99	77.93	62.88	38.12	27.29	158.89	36.31	57.21
2020-06-02	16.52	75.27	21.13	89.72	84.67	25.11	62.29	51.69	82.68	127.18	19.03	42.63	20.42	22.79	114.13	48.05	19.94	15.58	49.87	100.15	47.00	23.88	97.88	64.78	92.37	16.97	16.72	53.41	133.98	86.61	93.16	62.18	58.55	52.63	57.04	83.31	27.40	107.09	74.10	148.55	92.35	74.24	36.20	86.33	17.91	50.58	97.33	72.64	64.22	14.01	129.30	57.86	185.81	119.44	86.70	39.79	89.06	97.45	20.18	84.26	50.44	77.54	17.50	97.95	43.56	12.29	120.69	36.41	100.61	64.01	31.76	18.54	30.06	29.48	77.31	72.04	90.84	11.62	86.56	32.87	51.06	74.10	101.76	49.47	44.11	34.27	43.49	203.78	46.71	68.37	52.90	95.68	10.68	76.38	64.03	38.31	27.26	158.52	35.80	58.80
2020-06-03	16.46	74.26	21.61	87.07	85.88	24.24	62.17	52.08	81.29	126.76	19.05	42.87	20.79	22.71	113.75	49.22	19.84	15.41	51.38	101.33	45.27	24.13	97.54	64.83	94.12	17.19	17.13	52.76	135.56	88.35	95.57	63.02	58.48	50.22	56.21	82.56	28.15	109.91	73.93	144.98	90.49	73.10	36.24	85.33	18.11	50.20	93.37	72.55	64.99	14.29	126.54	58.57	191.92	118.19	86.34	40.53	88.74	98.77	20.44	81.60	50.62	80.22	17.26	97.99	43.54	11.90	119.40	36.49	99.08	65.83	32.17	17.91	30.54	29.28	76.57	72.83	90.95	11.54	86.39	33.44	51.68	76.16	101.37	48.58	45.17	33.96	43.42	199.34	44.98	68.54	52.95	94.55	10.44	77.69	63.33	39.68	28.00	158.12	35.99	58.48
2020-06-04	16.46	74.23	22.47	90.05	86.52	23.95	62.62	51.67	82.61	129.29	18.96	43.28	21.22	22.93	113.90	50.50	20.04	15.09	49.58	100.58	43.79	24.22	98.76	65.63	91.80	17.15	16.85	52.21	131.10	87.03	98.31	65.61	59.91	47.88	56.00	83.99	27.49	106.26	73.19	146.73	91.23	71.10	36.49	85.45	17.85	50.48	91.36	71.61	67.01	14.46	125.96	59.28	190.78	118.91	87.50	39.71	88.34	97.82	20.39	81.69	50.08	82.22	17.17	99.68	42.42	11.55	117.10	35.53	98.69	68.46	33.28	18.47	30.35	29.50	76.91	73.02	91.09	11.16	87.58	32.66	53.67	75.21	99.43	48.95	44.20	33.76	43.06	207.83	44.45	69.33	52.75	95.00	10.09	76.65	63.82	39.86	28.67	157.13	35.38	59.47
2020-06-05	16.41	73.17	22.20	88.90	86.12	23.08	62.85	51.44	80.82	126.40	19.16	42.74	21.73	23.06	112.25	51.70	20.12	14.52	47.66	100.87	42.64	23.13	100.00	66.97	90.65	16.88	17.10	52.69	126.65	88.30	100.11	64.22	61.57	49.65	56.82	83.47	27.10	106.94	74.94	151.33	91.64	70.88	36.68	82.36	17.93	50.37	91.83	72.45	69.33	14.18	120.85	58.21	195.97	120.41	87.09	39.44	87.38	99.26	19.94	83.79	51.02	84.32	17.24	98.36	41.37	11.80	121.14	34.97	98.42	69.60	34.11	19.10	30.44	29.34	76.25	72.32	91.30	11.60	88.60	32.27	52.33	74.71	100.62	48.94	43.21	34.03	43.66	200.80	45.75	69.66	54.38	93.89	10.29	78.57	63.82	40.24	28.74	158.55	35.34	61.01
2020-06-06	16.60	72.95	22.61	89.64	86.61	23.88	62.30	51.99	79.10	127.71	19.00	42.87	21.99	22.89	113.71	51.04	19.98	13.87	46.73	100.42	42.86	23.51	101.10	66.40	92.09	17.16	17.44	52.03	122.55	88.35	103.59	65.17	59.04	51.69	56.11	82.05	26.43	103.08	73.48	148.57	92.71	69.62	37.19	82.38	17.97	50.13	95.76	72.87	69.11	14.45	124.17	58.20	189.35	120.06	85.52	38.31	85.76	98.55	19.44	84.25	50.46	84.58	17.53	99.85	41.89	11.60	122.78	35.41	100.47	66.71	33.07	18.75	30.81	29.32	76.41	71.62	92.05	11.37	88.02	32.35	53.99	76.48	99.20	49.51	42.16	34.57	43.21	197.80	44.58	70.52	52.46	94.04	10.36	76.46	64.58	41.27	29.38	161.03	34.85	61.51
2020-06-07	16.77	72.07	21.66	91.79	87.21	23.59	62.08	52.02	76.83	127.26	19.12	42.83	21.82	23.02	112.13	50.31	20.01	13.54	47.58	100.27	41.04	23.74	100.10	67.50	93.47	16.57	17.46	51.50	119.14	88.12	106.52	66.67	56.13	51.11	57.33	80.76	26.51	100.01	75.81	144.01	93.04	69.39	36.82	85.76	17.89	49.37	97.24	72.04	69.87	14.61	124.83	56.61	194.46	121.72	87.15	38.54	87.90	99.92	19.22	84.47	49.51	83.22	17.60	98.78	42.47	11.96	124.70	35.04	98.57	66.88	33.23	18.58	32.14	29.06	76.28	70.59	92.47	10.92	88.53	32.72	53.68	78.12	101.09	50.40	42.59	34.65	43.14	192.64	43.34	71.60	54.31	94.54	10.00	74.47	62.79	41.46	29.47	162.09	34.39	63.46
2020-06-08	16.65	71.52	20.76	94.39	86.14	24.50	62.02	51.39	77.53	127.21	18.92	43.29	21.73	23.28	111.92	50.56	20.00	13.62	47.27	100.18	39.51	22.90	101.10	68.69	92.24	16.67	17.38	51.72	120.02	84.92	107.17	65.16	53.77	52.74	57.65	80.29	26.44	103.56	76.46	145.47	90.11	70.29	36.26	87.98	17.77	48.64	92.81	72.56	70.91	15.03	125.56	57.45	200.47	122.76	85.64	38.02	88.93	99.73	18.64	83.23	49.28	79.88	17.39	100.09	41.93	11.50	128.95	34.47	98.48	65.10	33.83	17.98	31.01	29.14	76.32	71.27	93.10	11.33	87.62	32.15	51.77	80.61	103.64	49.81	43.63	34.37	42.78	196.10	42.07	71.05	53.77	93.53	9.87	72.90	61.63	41.89	29.07	161.12	34.88	61.30
2020-06-09	16.86	71.02	20.38	90.15	87.13	24.00	61.85	51.67	79.21	141.99	19.04	42.86	22.18	23.41	110.17	50.59	20.18	13.35	46.78	100.14	40.45	23.30	101.97	68.28	89.49	17.13	17.55	51.10	122.85	87.49	108.57	62.25	54.83	51.82	56.69	81.18	26.05	99.82	78.30	143.46	88.50	68.06	36.95	89.43	17.63	48.41	91.92	71.63	69.66	14.96	122.94	56.28	197.22	123.60	86.27	37.11	87.24	98.46	19.03	81.32	50.15	81.64	17.56	99.09	42.69	11.29	131.44	35.53	99.81	62.39	33.98	18.41	31.02	29.32	77.12	71.13	93.80	11.10	87.67	31.43	51.68	78.77	105.54	50.89	44.83	34.47	43.26	204.95	40.42	70.95	54.83	92.59	9.55	72.76	61.77	43.02	29.59	160.21	33.98	62.13
2020-06-10	16.74	70.92	20.22	92.94	87.96	24.75	61.09	51.82	78.12	142.17	18.81	43.05	22.07	23.67	110.89	49.58	20.18	13.72	46.65	100.89	39.56	23.32	101.91	67.94	90.38	16.63	17.97	51.28	124.68	85.98	107.47	59.60	55.58	50.60	55.45	79.41	25.62	98.40	80.05	145.08	86.32	68.19	37.34	87.28	17.74	49.30	90.20	71.58	71.99	15.33	118.97	56.03	205.63	122.01	86.19	37.90	87.97	100.17	18.50	79.17	49.76	79.91	17.62	101.12	43.78	11.40	135.17	35.11	99.50	63.66	35.14	18.45	31.65	29.09	77.92	71.61	92.84	10.75	88.86	31.26	49.51	79.29	108.08	50.27	44.16	33.94	43.65	203.50	39.25	71.86	54.84	91.80	9.32	74.54	60.16	43.23	28.99	159.67	34.83	61.48
2020-06-11	17.00	71.05	20.31	90.52	87.51	23.98	60.72	51.20	80.04	143.52	18.84	42.66	21.85	23.69	109.98	50.67	20.14	14.31	44.70	101.94	39.55	23.47	100.79	67.23	88.33	16.70	17.48	50.73	121.36	87.16	110.83	62.06	53.23	48.69	55.52	77.50	25.51	96.74	79.47	148.26	88.99	67.56	38.04	84.22	18.00	49.28	87.79	72.17	74.71	15.66	119.26	57.27	206.62	120.05	86.83	37.71	89.81	100.81	18.08	80.27	50.47	82.15	17.80	100.10	45.19	11.42	135.31	35.15	97.45	65.58	34.83	17.67	30.68	28.74	77.66	72.39	92.53	11.02	89.55	31.84	49.25	79.08	105.70	50.89	44.05	33.97	43.33	195.84	38.63	70.50	54.26	90.67	9.16	72.54	60.32	42.36	29.76	162.13	33.94	61.74
2020-06-12	17.16	71.51	20.41	90.18	87.44	24.71	61.57	51.16	81.73	146.40	18.83	42.80	21.88	23.54	110.04	50.86	20.26	14.76	42.92	100.74	38.99	22.33	99.87	67.11	85.11	17.07	17.08	50.95	118.11	87.41	109.22	63.32	54.41	50.97	55.61	78.95	25.92	98.10	82.05	144.62	91.89	68.70	37.45	83.98	17.89	49.80	90.75	71.45	75.13	15.39	120.74	56.91	200.59	121.23	87.99	37.23	91.04	100.52	17.66	82.81	50.20	78.93	17.86	98.17	44.60	11.79	135.30	35.53	99.88	64.86	34.28	17.22	30.56	28.50	77.04	73.45	92.26	10.93	90.29	31.08	50.14	79.74	104.65	51.51	43.19	33.54	42.70	195.54	39.41	70.72	55.92	89.88	8.84	71.68	58.62	41.81	29.85	161.55	34.46	63.80
2020-06-13	17.02	72.20	20.90	90.95	86.91	23.84	60.40	50.96	80.70	149.56	18.82	42.88	21.77	23.39	110.65	51.33	20.12	14.21	44.65	99.64	40.08	21.38	101.37	66.50	82.67	16.81	17.51	51.51	119.00	87.32	106.55	62.71	51.67	52.22	55.46	79.96	25.02	95.41	82.74	145.04	92.43	69.47	37.38	83.69	17.82	50.78	88.91	70.41	76.46	15.13	122.63	56.83	202.73	121.41	85.84	36.27	90.88	101.87	18.13	81.77	50.23	78.48	17.92	99.39	43.13	11.83	134.05	34.65	99.47	65.63	32.93	16.66	31.59	28.62	76.90	72.97	91.21	10.66	90.39	30.86	48.11	79.36	107.42	52.36	42.84	33.47	42.46	197.86	39.54	70.66	55.97	90.32	8.94	72.57	57.72	42.59	29.00	163.54	35.25	62.47
2020-06-14	17.20	72.43	20.74	90.48	87.96	23.51	59.27	50.57	80.11	150.17	18.71	43.03	22.27	23.30	110.71	51.37	19.87	14.75	45.36	100.70	40.16	22.16	101.71	67.59	83.44	16.36	17.64	50.98	115.35	84.76	104.49	64.27	50.44	54.32	55.24	79.07	24.61	94.67	83.21	141.20	93.93	67.96	37.88	85.53	17.90	50.72	92.32	69.91	79.36	15.29	127.28	55.34	211.24	121.66	85.02	36.33	90.47	102.61	17.71	82.26	50.00	78.29	17.80	100.15	43.88	11.45	136.29	34.39	101.74	63.60	33.47	16.43	30.38	28.57	77.32	73.07	90.76	10.71	89.93	31.87	46.28	80.10	110.12	52.32	42.49	32.89	42.11	204.17	38.64	71.22	54.02	89.23	8.78	73.19	57.22	42.66	29.56	165.71	36.33	61.60
2020-06-15	17.04	73.16	21.58	90.71	87.07	22.82	59.71	50.16	82.14	149.04	18.74	43.19	22.06	23.09	109.86	52.58	20.05	14.49	46.26	100.26	39.73	22.66	102.55	68.96	80.61	16.23	17.33	50.26	99.61	82.99	106.91	64.36	49.99	55.95	54.00	79.43	25.40	94.20	84.86	143.67	92.88	69.01	38.33	88.37	18.09	51.16	91.08	69.58	80.21	14.95	128.39	57.00	211.19	119.78	83.62	35.62	92.94	101.46	18.11	81.29	50.77	75.00	18.03	100.82	44.57	11.27	133.23	35.16	102.08	62.15	34.41	16.89	30.26	28.52	77.82	73.67	91.48	10.97	89.15	32.84	44.84	82.08	109.16	51.87	42.49	32.55	42.52	199.49	37.08	71.02	53.78	90.22	8.62	74.87	58.06	43.38	28.64	166.20	35.56	61.36
2020-06-16	17.20	72.08	22.11	92.65	86.39	23.48	58.68	49.68	83.33	151.95	18.94	43.42	22.28	23.30	111.16	53.46	20.09	14.66	45.56	101.72	38.33	22.71	104.02	67.94	78.58	16.60	17.03	50.37	102.03	81.72	109.32	65.68	48.14	55.24	54.15	81.68	24.73	95.53	87.00	141.85	93.62	67.64	37.72	86.83	18.24	52.13	87.33	70.58	79.06	14.95	127.89	55.28	208.88	119.11	83.32	34.95	90.94	100.24	18.15	82.73	50.44	73.74	17.82	99.74	43.51	11.10	133.97	35.52	101.68	59.72	35.13	16.54	31.55	28.56	78.54	73.26	91.72	11.21	88.29	33.81	44.06	83.35	107.13	52.71	43.18	32.95	42.70	202.77	35.87	71.97	53.78	89.70	8.66	73.15	58.25	44.32	27.82	165.50	35.95	61.96
2020-06-17	17.26	71.40	22.25	91.97	86.10	23.19	57.64	49.11	85.24	151.16	18.84	43.82	22.06	23.25	109.49	52.17	19.91	14.99	47.00	100.62	38.65	23.14	103.87	69.21	81.10	16.44	17.16	50.23	100.97	81.41	109.40	67.04	46.88	56.67	53.43	82.32	24.81	94.28	87.57	137.87	95.07	68.81	38.50	86.30	18.03	52.12	86.57	70.37	81.80	14.69	125.58	54.26	216.00	117.96	84.18	34.76	89.06	100.22	17.68	85.28	51.36	77.24	17.90	100.16	44.13	11.44	132.83	34.54	100.57	59.63	35.85	16.13	30.78	28.79	77.96	73.59	91.81	11.11	88.59	32.89	44.39	79.74	109.34	53.45	42.87	32.68	42.87	205.30	34.67	71.34	52.40	89.43	8.88	73.37	57.56	43.49	27.63	167.56	35.18	61.08
2020-06-18	17.26	70.57	22.43	92.74	84.80	22.26	58.38	48.71	82.70	150.75	18.74	43.37	22.16	23.26	110.21	53.13	19.75	14.63	49.13	101.07	38.85	23.87	104.46	68.96	80.63	16.16	17.70	50.51	102.28	79.61	107.97	66.38	49.03	57.47	52.23	82.31	25.44	94.62	87.95	138.30	96.42	69.31	38.30	83.01	18.10	52.92	86.52	70.90	79.27	14.28	123.90	55.84	211.10	115.85	85.82	33.81	87.88	100.29	17.96	85.26	50.64	74.62	18.20	101.73	44.38	11.30	131.53	34.14	102.51	61.70	34.54	15.70	30.05	28.71	77.84	73.82	90.45	10.87	89.46	33.59	44.58	76.44	107.43	53.31	42.60	32.98	42.97	212.04	33.33	71.90	54.13	90.11	8.92	71.55	59.21	42.34	28.16	169.37	34.53	62.16
2020-06-19	17.27	71.58	22.56	90.47	83.90	21.67	58.03	48.30	82.01	152.60	18.83	43.26	22.22	23.23	109.44	52.01	19.88	14.81	49.85	102.74	40.31	23.56	103.75	69.02	78.38	16.41	17.66	50.75	102.14	81.77	109.76	63.89	50.91	56.06	51.53	80.84	26.17	95.34	87.14	140.34	97.48	67.70	38.65	85.61	18.27	53.74	84.40	70.37	79.05	14.46	125.30	56.90	208.93	115.02	85.55	33.26	87.87	99.07	18.03	84.75	51.43	72.90	17.99	99.66	45.55	11.73	132.89	35.00	100.33	62.19	35.07	16.28	30.53	28.96	77.92	73.09	90.75	10.99	90.64	33.03	45.17	76.53	105.91	53.10	43.41	32.85	43.42	216.67	34.47	72.38	53.44	89.51	8.73	71.83	57.10	41.05	28.65	171.36	34.38	62.03
2020-06-20	17.37	72.42	23.46	94.56	83.51	21.39	57.00	48.86	82.11	152.82	17.99	42.59	21.91	23.09	108.76	51.25	20.14	15.26	47.70	104.27	39.63	23.34	103.89	68.26	81.67	16.14	17.60	50.61	105.62	78.97	113.47	63.17	50.17	56.10	52.64	79.11	26.99	93.15	88.47	136.95	97.49	65.91	38.79	84.14	18.24	53.25	87.57	70.29	80.60	14.07	120.08	56.12	204.87	117.13	83.35	33.84	89.37	99.43	17.91	86.63	51.39	75.87	18.29	100.54	44.89	12.00	135.08	34.11	102.90	61.93	36.10	16.51	29.39	29.18	78.19	73.43	89.79	10.56	91.25	33.99	43.09	78.34	103.68	53.76	43.75	32.97	43.82	219.23	34.59	71.56	51.72	89.85	8.80	70.32	57.62	39.99	29.02	172.24	34.70	62.08
2020-06-21	17.58	71.37	24.30	92.87	83.97	20.68	56.39	48.74	82.81	155.77	17.88	42.49	22.29	23.25	110.44	52.78	20.39	15.06	48.09	103.80	41.31	24.40	104.03	69.60	78.88	16.31	17.10	50.31	106.33	77.47	115.32	61.42	51.29	57.74	52.89	79.65	27.75	95.28	86.97	137.46	99.80	67.29	39.25	86.72	17.99	53.57	85.86	69.36	80.98	14.46	117.36	56.45	206.22	117.63	82.66	34.56	89.75	98.79	18.16	84.36	50.64	75.60	18.26	100.62	45.50	12.40	147.58	33.15	100.56	62.50	36.62	15.93	29.95	28.90	77.36	73.84	89.02	10.16	90.77	33.28	44.68	76.47	106.59	54.51	43.72	32.98	44.20	223.81	34.02	72.17	50.95	88.69	8.62	70.62	55.95	39.22	28.40	172.00	34.49	61.78
2020-06-22	17.45	70.41	23.89	92.16	83.08	19.99	56.50	49.09	83.32	152.35	17.79	42.51	22.40	23.43	110.59	51.85	20.37	15.64	49.69	102.53	43.04	24.77	104.77	70.29	80.34	16.85	16.92	50.59	105.54	78.19	116.17	60.18	53.09	55.66	53.13	78.90	27.18	95.93	87.53	134.65	98.12	69.13	39.67	87.01	18.20	53.41	81.71	70.50	81.32	14.57	113.99	55.16	206.13	119.25	83.36	35.41	91.67	98.92	18.62	82.63	50.50	72.20	17.97	99.02	46.54	12.29	149.21	33.06	99.47	64.40	37.27	16.55	28.79	28.88	77.24	74.07	90.02	9.96	90.68	33.68	43.51	76.96	109.48	55.03	43.62	33.01	44.55	220.19	33.15	71.49	51.77	88.37	8.65	70.67	56.05	39.95	27.84	173.10	34.72	61.89
2020-06-23	17.69	69.84	24.55	92.57	75.86	19.39	57.00	48.72	84.22	149.27	17.67	42.62	22.60	23.69	110.69	51.19	20.31	15.62	49.60	102.28	44.25	25.65	105.68	69.62	80.24	17.22	16.85	50.62	109.52	80.78	115.92	58.45	54.14	56.19	52.88	76.97	26.99	96.40	88.15	133.24	99.67	70.62	40.29	88.88	18.38	53.78	84.89	71.44	82.64	14.80	114.41	55.07	197.91	121.27	82.08	36.12	91.74	98.94	18.89	83.35	49.95	68.96	17.75	100.60	48.27	12.13	144.34	33.58	99.16	65.06	35.73	17.04	29.28	28.85	77.93	73.27	90.80	10.11	91.95	34.41	43.71	74.04	111.94	54.98	42.64	32.95	44.19	223.20	33.98	70.51	52.41	89.56	8.68	71.14	54.32	41.07	28.57	175.59	35.58	61.17
2020-06-24	17.65	69.31	23.76	88.96	75.94	19.08	56.15	48.84	82.25	147.05	17.79	42.15	22.18	23.75	110.70	52.47	20.13	15.00	50.25	101.07	45.66	24.46	105.04	70.45	79.49	17.31	17.31	50.20	112.77	80.11	116.30	57.94	53.69	56.15	52.27	78.62	26.56	93.12	87.85	135.84	98.78	72.61	40.25	85.68	18.36	54.14	86.50	71.68	81.94	14.91	118.48	53.93	190.63	119.41	82.97	35.06	91.12	97.92	18.92	82.56	50.69	70.23	17.92	102.31	48.78	12.59	145.08	34.48	101.51	66.70	36.89	16.43	28.56	28.52	77.55	73.09	91.28	9.92	91.27	33.92	43.56	76.78	114.31	55.50	43.15	32.93	43.91	232.37	33.75	69.53	53.65	90.18	8.78	71.61	54.26	42.33	27.86	173.80	34.46	61.68
2020-06-25	17.46	70.06	22.92	91.55	75.15	18.79	56.83	48.63	81.37	150.47	17.57	42.04	22.68	23.89	110.08	53.31	20.33	15.14	49.26	101.29	47.11	24.34	103.83	69.95	80.53	17.30	16.95	50.71	109.76	78.05	120.33	57.22	53.01	55.57	51.68	79.43	26.96	92.81	86.62	136.55	101.62	74.43	40.48	83.88	18.60	53.90	87.96	72.15	84.33	14.45	115.29	55.16	191.31	120.12	84.28	34.46	91.80	97.64	19.53	82.54	50.71	68.95	17.81	100.23	49.78	12.33	141.79	34.92	100.21	69.47	36.02	17.10	27.98	28.65	76.67	73.83	92.18	9.88	90.37	33.19	42.10	79.64	114.29	54.85	44.34	33.07	44.34	231.36	32.52	69.59	53.19	90.23	9.06	73.01	53.62	41.99	28.64	175.45	33.68	59.59
2020-06-26	17.56	70.34	22.60	88.90	74.61	18.90	57.54	48.29	79.41	152.08	17.52	41.97	22.59	23.95	109.87	53.44	20.20	15.35	51.28	101.69	45.46	23.34	103.33	70.64	76.84	16.93	16.97	50.79	109.47	76.93	116.49	55.33	53.80	58.22	51.83	78.76	27.15	91.44	87.80	136.07	103.54	73.00	39.53	80.92	18.88	54.78	86.05	73.34	82.75	14.00	111.24	54.86	188.28	118.34	82.65	34.24	92.25	99.34	19.20	85.14	51.19	70.84	17.57	100.02	49.23	12.44	139.90	35.69	99.52	72.04	36.52	17.69	28.89	28.45	75.97	74.58	91.91	10.13	89.26	32.98	40.65	78.27	114.23	55.74	44.96	33.44	44.90	224.07	32.11	69.43	51.38	89.73	8.77	71.20	55.22	42.27	27.93	178.07	33.09	60.18
2020-06-27	17.59	70.33	22.32	91.68	74.13	18.21	57.00	48.89	80.71	150.51	17.44	41.47	22.75	23.88	108.81	52.48	20.14	15.02	49.79	100.69	43.79	22.73	102.82	71.42	75.23	16.44	16.60	50.95	106.37	78.43	117.65	53.21	55.58	58.00	52.88	79.03	27.61	91.94	86.32	137.19	106.08	70.82	38.83	79.51	18.89	55.46	84.40	72.38	80.38	14.05	115.57	53.61	181.88	118.51	83.08	34.42	93.22	100.94	18.93	83.52	51.51	69.59	17.63	99.70	50.49	12.50	144.07	36.65	100.55	72.74	34.90	17.80	28.86	28.39	75.95	75.46	92.77	10.26	89.22	32.29	38.98	79.38	115.78	56.86	45.65	32.91	44.93	234.66	31.15	68.12	52.05	89.44	8.65	71.40	53.83	43.34	27.73	177.14	33.86	61.67
2020-06-28	17.39	70.38	22.96	90.44	74.23	17.53	57.54	48.22	80.87	150.12	17.57	41.79	22.24	24.12	107.60	53.71	20.22	14.91	51.08	101.69	45.75	21.79	101.89	70.65	77.19	16.59	17.07	50.31	103.82	78.55	115.47	53.93	55.69	59.39	53.26	81.07	27.28	91.35	88.01	137.87	106.12	70.84	38.80	79.82	18.54	56.22	87.50	72.17	82.49	14.50	118.41	53.48	180.22	116.92	84.96	33.76	92.74	100.77	19.34	81.77	51.83	71.99	17.84	97.88	49.11	12.87	141.52	37.09	98.34	75.23	34.74	17.22	28.72	28.25	75.70	75.31	91.87	9.91	88.18	32.99	38.00	78.48	118.91	56.49	45.27	33.24	45.01	240.90	30.23	67.92	50.58	89.03	8.71	71.02	55.27	43.49	28.41	179.07	33.88	61.64
2020-06-29	17.65	70.66	22.84	88.74	74.78	17.92	57.34	48.32	82.29	147.49	17.46	41.97	22.43	24.08	106.94	53.20	20.11	15.47	49.36	101.81	44.43	22.33	102.23	71.16	79.02	16.36	16.83	50.00	107.66	77.91	114.45	54.69	56.11	61.19	54.36	82.80	27.32	91.28	90.33	140.25	103.83	70.52	38.30	83.12	18.47	57.26	85.46	73.02	82.99	14.76	123.20	54.80	184.36	116.11	85.33	32.77	95.05	100.08	19.08	83.27	51.51	70.65	18.14	97.70	49.99	12.43	142.33	37.02	97.55	72.73	34.67	16.81	28.77	27.93	76.43	75.98	90.58	10.11	89.20	32.01	39.03	80.49	116.58	55.75	46.18	33.80	44.51	236.24	31.25	69.05	49.30	89.02	8.93	70.09	56.00	42.68	28.58	181.79	34.26	60.26
2020-06-30	17.66	70.40	23.74	85.49	75.72	17.85	56.34	48.33	82.95	144.33	17.64	41.51	22.14	24.15	106.44	52.12	20.32	15.71	47.76	100.64	45.60	22.58	102.00	71.05	78.14	15.94	16.90	49.33	106.87	79.53	118.19	54.49	54.56	60.91	54.06	80.79	27.15	92.21	89.58	136.82	107.18	71.34	37.46	86.77	18.21	58.17	87.43	73.25	86.40	14.45	123.49	56.02	189.82	114.61	84.88	33.36	94.64	100.18	18.69	84.23	51.81	72.62	17.84	95.51	50.23	12.49	138.27	37.27	97.20	75.56	35.95	16.81	28.05	28.09	76.09	75.76	90.99	9.79	88.95	32.81	40.38	81.47	116.05	56.55	46.12	33.65	44.43	247.15	32.30	69.51	50.33	90.36	9.25	70.06	55.75	42.50	29.02	182.96	34.69	61.70
2020-07-01	17.90	71.29	23.08	85.73	75.24	17.26	56.81	48.22	84.01	147.41	17.77	41.23	22.38	23.96	107.59	52.31	20.35	16.37	48.69	101.38	45.74	23.15	102.93	71.69	75.77	16.03	16.68	49.33	107.95	79.00	114.22	56.24	56.31	63.51	53.91	79.40	26.84	91.93	91.89	139.23	105.78	70.26	38.02	90.24	18.25	59.29	84.32	74.30	89.16	14.34	128.08	57.31	183.60	113.22	82.80	33.54	93.67	102.10	19.37	84.63	51.70	73.11	17.61	93.80	48.98	12.30	139.81	37.77	99.46	72.70	36.60	16.55	28.65	27.91	75.53	75.22	91.75	9.94	90.10	33.27	40.90	80.66	113.58	56.08	46.32	33.56	43.83	236.45	32.87	68.70	49.45	91.00	9.27	71.20	55.09	41.35	28.72	182.27	35.67	60.20
